id,product_tmpl_id:id,product_uom:id,product_qty,active
scenario.bom_151578,scenario.product_151578,product.product_uom_unit,1,true
scenario.bom_151579,scenario.product_151579,product.product_uom_unit,1,true
scenario.bom_151580,scenario.product_151580,product.product_uom_unit,1,true
scenario.bom_151581,scenario.product_151581,product.product_uom_unit,1,true
scenario.bom_151582,scenario.product_151582,product.product_uom_unit,1,true
scenario.bom_151583,scenario.product_151583,product.product_uom_unit,1,true
scenario.bom_151584,scenario.product_151584,product.product_uom_unit,1,true
scenario.bom_151585,scenario.product_151585,product.product_uom_unit,1,true
scenario.bom_151586,scenario.product_151586,product.product_uom_unit,1,true
scenario.bom_151587,scenario.product_151587,product.product_uom_unit,1,true
scenario.bom_151588,scenario.product_151588,product.product_uom_unit,1,true
scenario.bom_151589,scenario.product_151589,product.product_uom_unit,1,true
scenario.bom_151590,scenario.product_151590,product.product_uom_unit,1,true
scenario.bom_151591,scenario.product_151591,product.product_uom_unit,1,true
scenario.bom_151592,scenario.product_151592,product.product_uom_unit,1,true
scenario.bom_151593,scenario.product_151593,product.product_uom_unit,1,true
scenario.bom_151594,scenario.product_151594,product.product_uom_unit,1,true
scenario.bom_151595,scenario.product_151595,product.product_uom_unit,1,true
scenario.bom_151596,scenario.product_151596,product.product_uom_unit,1,true
scenario.bom_151597,scenario.product_151597,product.product_uom_unit,1,true
scenario.bom_151598,scenario.product_151598,product.product_uom_unit,1,true
scenario.bom_151599,scenario.product_151599,product.product_uom_unit,1,true
scenario.bom_151600,scenario.product_151600,product.product_uom_unit,1,true
scenario.bom_151601,scenario.product_151601,product.product_uom_unit,1,true
scenario.bom_151602,scenario.product_151602,product.product_uom_unit,1,true
scenario.bom_151603,scenario.product_151603,product.product_uom_unit,1,true
scenario.bom_151604,scenario.product_151604,product.product_uom_unit,1,true
scenario.bom_151605,scenario.product_151605,product.product_uom_unit,1,true
scenario.bom_151606,scenario.product_151606,product.product_uom_unit,1,true
scenario.bom_151607,scenario.product_151607,product.product_uom_unit,1,true
scenario.bom_151608,scenario.product_151608,product.product_uom_unit,1,true
scenario.bom_151609,scenario.product_151609,product.product_uom_unit,1,true
scenario.bom_151610,scenario.product_151610,product.product_uom_unit,1,true
scenario.bom_151611,scenario.product_151611,product.product_uom_unit,1,true
scenario.bom_151612,scenario.product_151612,product.product_uom_unit,1,true
scenario.bom_151613,scenario.product_151613,product.product_uom_unit,1,true
scenario.bom_151236,scenario.product_151236,product.product_uom_unit,1,true
scenario.bom_151237,scenario.product_151237,product.product_uom_unit,1,true
scenario.bom_151238,scenario.product_151238,product.product_uom_unit,1,true
scenario.bom_151239,scenario.product_151239,product.product_uom_unit,1,true
scenario.bom_151240,scenario.product_151240,product.product_uom_unit,1,true
scenario.bom_151241,scenario.product_151241,product.product_uom_unit,1,true
scenario.bom_151242,scenario.product_151242,product.product_uom_unit,1,true
scenario.bom_151243,scenario.product_151243,product.product_uom_unit,1,true
scenario.bom_151244,scenario.product_151244,product.product_uom_unit,1,true
scenario.bom_151245,scenario.product_151245,product.product_uom_unit,1,true
scenario.bom_151246,scenario.product_151246,product.product_uom_unit,1,true
scenario.bom_151247,scenario.product_151247,product.product_uom_unit,1,true
scenario.bom_151248,scenario.product_151248,product.product_uom_unit,1,true
scenario.bom_151249,scenario.product_151249,product.product_uom_unit,1,true
scenario.bom_151250,scenario.product_151250,product.product_uom_unit,1,true
scenario.bom_151251,scenario.product_151251,product.product_uom_unit,1,true
scenario.bom_151252,scenario.product_151252,product.product_uom_unit,1,true
scenario.bom_151253,scenario.product_151253,product.product_uom_unit,1,true
scenario.bom_151254,scenario.product_151254,product.product_uom_unit,1,true
scenario.bom_151255,scenario.product_151255,product.product_uom_unit,1,true
scenario.bom_151256,scenario.product_151256,product.product_uom_unit,1,true
scenario.bom_151257,scenario.product_151257,product.product_uom_unit,1,true
scenario.bom_151258,scenario.product_151258,product.product_uom_unit,1,true
scenario.bom_151259,scenario.product_151259,product.product_uom_unit,1,true
scenario.bom_151260,scenario.product_151260,product.product_uom_unit,1,true
scenario.bom_151261,scenario.product_151261,product.product_uom_unit,1,true
scenario.bom_151262,scenario.product_151262,product.product_uom_unit,1,true
scenario.bom_151263,scenario.product_151263,product.product_uom_unit,1,true
scenario.bom_151264,scenario.product_151264,product.product_uom_unit,1,true
scenario.bom_151265,scenario.product_151265,product.product_uom_unit,1,true
scenario.bom_151266,scenario.product_151266,product.product_uom_unit,1,true
scenario.bom_151267,scenario.product_151267,product.product_uom_unit,1,true
scenario.bom_151268,scenario.product_151268,product.product_uom_unit,1,true
scenario.bom_151269,scenario.product_151269,product.product_uom_unit,1,true
scenario.bom_151270,scenario.product_151270,product.product_uom_unit,1,true
scenario.bom_151271,scenario.product_151271,product.product_uom_unit,1,true
scenario.bom_151272,scenario.product_151272,product.product_uom_unit,1,true
scenario.bom_151273,scenario.product_151273,product.product_uom_unit,1,true
scenario.bom_151274,scenario.product_151274,product.product_uom_unit,1,true
scenario.bom_151275,scenario.product_151275,product.product_uom_unit,1,true
scenario.bom_151276,scenario.product_151276,product.product_uom_unit,1,true
scenario.bom_151277,scenario.product_151277,product.product_uom_unit,1,true
scenario.bom_151656,scenario.product_151656,product.product_uom_unit,1,true
scenario.bom_151657,scenario.product_151657,product.product_uom_unit,1,true
scenario.bom_151658,scenario.product_151658,product.product_uom_unit,1,true
scenario.bom_151659,scenario.product_151659,product.product_uom_unit,1,true
scenario.bom_151660,scenario.product_151660,product.product_uom_unit,1,true
scenario.bom_151661,scenario.product_151661,product.product_uom_unit,1,true
scenario.bom_151662,scenario.product_151662,product.product_uom_unit,1,true
scenario.bom_151663,scenario.product_151663,product.product_uom_unit,1,true
scenario.bom_151664,scenario.product_151664,product.product_uom_unit,1,true
scenario.bom_151665,scenario.product_151665,product.product_uom_unit,1,true
scenario.bom_151666,scenario.product_151666,product.product_uom_unit,1,true
scenario.bom_151667,scenario.product_151667,product.product_uom_unit,1,true
scenario.bom_151668,scenario.product_151668,product.product_uom_unit,1,true
scenario.bom_151669,scenario.product_151669,product.product_uom_unit,1,true
scenario.bom_151670,scenario.product_151670,product.product_uom_unit,1,true
scenario.bom_151671,scenario.product_151671,product.product_uom_unit,1,true
scenario.bom_151672,scenario.product_151672,product.product_uom_unit,1,true
scenario.bom_151673,scenario.product_151673,product.product_uom_unit,1,true
scenario.bom_151674,scenario.product_151674,product.product_uom_unit,1,true
scenario.bom_151675,scenario.product_151675,product.product_uom_unit,1,true
scenario.bom_151676,scenario.product_151676,product.product_uom_unit,1,true
scenario.bom_151677,scenario.product_151677,product.product_uom_unit,1,true
scenario.bom_151678,scenario.product_151678,product.product_uom_unit,1,true
scenario.bom_151679,scenario.product_151679,product.product_uom_unit,1,true
scenario.bom_151680,scenario.product_151680,product.product_uom_unit,1,true
scenario.bom_151681,scenario.product_151681,product.product_uom_unit,1,true
scenario.bom_151682,scenario.product_151682,product.product_uom_unit,1,true
scenario.bom_151683,scenario.product_151683,product.product_uom_unit,1,true
scenario.bom_151684,scenario.product_151684,product.product_uom_unit,1,true
scenario.bom_151685,scenario.product_151685,product.product_uom_unit,1,true
scenario.bom_151686,scenario.product_151686,product.product_uom_unit,1,true
scenario.bom_151687,scenario.product_151687,product.product_uom_unit,1,true
scenario.bom_151688,scenario.product_151688,product.product_uom_unit,1,true
scenario.bom_151689,scenario.product_151689,product.product_uom_unit,1,true
scenario.bom_151690,scenario.product_151690,product.product_uom_unit,1,true
scenario.bom_151691,scenario.product_151691,product.product_uom_unit,1,true
scenario.bom_151692,scenario.product_151692,product.product_uom_unit,1,true
scenario.bom_151693,scenario.product_151693,product.product_uom_unit,1,true
scenario.bom_151694,scenario.product_151694,product.product_uom_unit,1,true
scenario.bom_151695,scenario.product_151695,product.product_uom_unit,1,true
scenario.bom_151696,scenario.product_151696,product.product_uom_unit,1,true
scenario.bom_151697,scenario.product_151697,product.product_uom_unit,1,true
scenario.bom_151730,scenario.product_151730,product.product_uom_unit,1,true
scenario.bom_151731,scenario.product_151731,product.product_uom_unit,1,true
scenario.bom_151530,scenario.product_151530,product.product_uom_unit,1,true
scenario.bom_151531,scenario.product_151531,product.product_uom_unit,1,true
scenario.bom_151532,scenario.product_151532,product.product_uom_unit,1,true
scenario.bom_151533,scenario.product_151533,product.product_uom_unit,1,true
scenario.bom_151534,scenario.product_151534,product.product_uom_unit,1,true
scenario.bom_151535,scenario.product_151535,product.product_uom_unit,1,true
scenario.bom_151536,scenario.product_151536,product.product_uom_unit,1,true
scenario.bom_151537,scenario.product_151537,product.product_uom_unit,1,true
scenario.bom_151538,scenario.product_151538,product.product_uom_unit,1,true
scenario.bom_151539,scenario.product_151539,product.product_uom_unit,1,true
scenario.bom_151540,scenario.product_151540,product.product_uom_unit,1,true
scenario.bom_151541,scenario.product_151541,product.product_uom_unit,1,true
scenario.bom_151542,scenario.product_151542,product.product_uom_unit,1,true
scenario.bom_151543,scenario.product_151543,product.product_uom_unit,1,true
scenario.bom_151544,scenario.product_151544,product.product_uom_unit,1,true
scenario.bom_151545,scenario.product_151545,product.product_uom_unit,1,true
scenario.bom_151546,scenario.product_151546,product.product_uom_unit,1,true
scenario.bom_151547,scenario.product_151547,product.product_uom_unit,1,true
scenario.bom_151548,scenario.product_151548,product.product_uom_unit,1,true
scenario.bom_151549,scenario.product_151549,product.product_uom_unit,1,true
scenario.bom_151550,scenario.product_151550,product.product_uom_unit,1,true
scenario.bom_151551,scenario.product_151551,product.product_uom_unit,1,true
scenario.bom_151552,scenario.product_151552,product.product_uom_unit,1,true
scenario.bom_151553,scenario.product_151553,product.product_uom_unit,1,true
scenario.bom_151554,scenario.product_151554,product.product_uom_unit,1,true
scenario.bom_151555,scenario.product_151555,product.product_uom_unit,1,true
scenario.bom_151556,scenario.product_151556,product.product_uom_unit,1,true
scenario.bom_151557,scenario.product_151557,product.product_uom_unit,1,true
scenario.bom_151558,scenario.product_151558,product.product_uom_unit,1,true
scenario.bom_151559,scenario.product_151559,product.product_uom_unit,1,true
scenario.bom_151560,scenario.product_151560,product.product_uom_unit,1,true
scenario.bom_151561,scenario.product_151561,product.product_uom_unit,1,true
scenario.bom_151562,scenario.product_151562,product.product_uom_unit,1,true
scenario.bom_151563,scenario.product_151563,product.product_uom_unit,1,true
scenario.bom_151564,scenario.product_151564,product.product_uom_unit,1,true
scenario.bom_151565,scenario.product_151565,product.product_uom_unit,1,true
scenario.bom_151566,scenario.product_151566,product.product_uom_unit,1,true
scenario.bom_151567,scenario.product_151567,product.product_uom_unit,1,true
scenario.bom_151568,scenario.product_151568,product.product_uom_unit,1,true
scenario.bom_151569,scenario.product_151569,product.product_uom_unit,1,true
scenario.bom_151570,scenario.product_151570,product.product_uom_unit,1,true
scenario.bom_151571,scenario.product_151571,product.product_uom_unit,1,true
scenario.bom_151732,scenario.product_151732,product.product_uom_unit,1,true
scenario.bom_151733,scenario.product_151733,product.product_uom_unit,1,true
scenario.bom_151698,scenario.product_151698,product.product_uom_unit,1,true
scenario.bom_151699,scenario.product_151699,product.product_uom_unit,1,true
scenario.bom_151700,scenario.product_151700,product.product_uom_unit,1,true
scenario.bom_151701,scenario.product_151701,product.product_uom_unit,1,true
scenario.bom_151702,scenario.product_151702,product.product_uom_unit,1,true
scenario.bom_151703,scenario.product_151703,product.product_uom_unit,1,true
scenario.bom_151704,scenario.product_151704,product.product_uom_unit,1,true
scenario.bom_151705,scenario.product_151705,product.product_uom_unit,1,true
scenario.bom_151706,scenario.product_151706,product.product_uom_unit,1,true
scenario.bom_151707,scenario.product_151707,product.product_uom_unit,1,true
scenario.bom_151708,scenario.product_151708,product.product_uom_unit,1,true
scenario.bom_151709,scenario.product_151709,product.product_uom_unit,1,true
scenario.bom_151710,scenario.product_151710,product.product_uom_unit,1,true
scenario.bom_151711,scenario.product_151711,product.product_uom_unit,1,true
scenario.bom_151712,scenario.product_151712,product.product_uom_unit,1,true
scenario.bom_151713,scenario.product_151713,product.product_uom_unit,1,true
scenario.bom_151714,scenario.product_151714,product.product_uom_unit,1,true
scenario.bom_151715,scenario.product_151715,product.product_uom_unit,1,true
scenario.bom_151716,scenario.product_151716,product.product_uom_unit,1,true
scenario.bom_151717,scenario.product_151717,product.product_uom_unit,1,true
scenario.bom_151734,scenario.product_151734,product.product_uom_unit,1,true
scenario.bom_151735,scenario.product_151735,product.product_uom_unit,1,true
scenario.bom_142647,scenario.product_142647,product.product_uom_unit,1,true
scenario.bom_142648,scenario.product_142648,product.product_uom_unit,1,true
scenario.bom_142649,scenario.product_142649,product.product_uom_unit,1,true
scenario.bom_142650,scenario.product_142650,product.product_uom_unit,1,true
scenario.bom_142651,scenario.product_142651,product.product_uom_unit,1,true
scenario.bom_142652,scenario.product_142652,product.product_uom_unit,1,true
scenario.bom_142653,scenario.product_142653,product.product_uom_unit,1,true
scenario.bom_142654,scenario.product_142654,product.product_uom_unit,1,true
scenario.bom_142655,scenario.product_142655,product.product_uom_unit,1,true
scenario.bom_142667,scenario.product_142667,product.product_uom_unit,1,true
scenario.bom_142668,scenario.product_142668,product.product_uom_unit,1,true
scenario.bom_142669,scenario.product_142669,product.product_uom_unit,1,true
scenario.bom_142670,scenario.product_142670,product.product_uom_unit,1,true
scenario.bom_142671,scenario.product_142671,product.product_uom_unit,1,true
scenario.bom_142672,scenario.product_142672,product.product_uom_unit,1,true
scenario.bom_142656,scenario.product_142656,product.product_uom_unit,1,true
scenario.bom_142673,scenario.product_142673,product.product_uom_unit,1,true
scenario.bom_142674,scenario.product_142674,product.product_uom_unit,1,true
scenario.bom_142675,scenario.product_142675,product.product_uom_unit,1,true
scenario.bom_142676,scenario.product_142676,product.product_uom_unit,1,true
scenario.bom_142677,scenario.product_142677,product.product_uom_unit,1,true
scenario.bom_142678,scenario.product_142678,product.product_uom_unit,1,true
scenario.bom_142657,scenario.product_142657,product.product_uom_unit,1,true
scenario.bom_142658,scenario.product_142658,product.product_uom_unit,1,true
scenario.bom_142659,scenario.product_142659,product.product_uom_unit,1,true
scenario.bom_142660,scenario.product_142660,product.product_uom_unit,1,true
scenario.bom_142661,scenario.product_142661,product.product_uom_unit,1,true
scenario.bom_142680,scenario.product_142680,product.product_uom_unit,1,true
scenario.bom_142681,scenario.product_142681,product.product_uom_unit,1,true
scenario.bom_142682,scenario.product_142682,product.product_uom_unit,1,true
scenario.bom_142683,scenario.product_142683,product.product_uom_unit,1,true
scenario.bom_142684,scenario.product_142684,product.product_uom_unit,1,true
scenario.bom_142685,scenario.product_142685,product.product_uom_unit,1,true
scenario.bom_142686,scenario.product_142686,product.product_uom_unit,1,true
scenario.bom_142687,scenario.product_142687,product.product_uom_unit,1,true
scenario.bom_142688,scenario.product_142688,product.product_uom_unit,1,true
scenario.bom_142689,scenario.product_142689,product.product_uom_unit,1,true
scenario.bom_142690,scenario.product_142690,product.product_uom_unit,1,true
scenario.bom_142691,scenario.product_142691,product.product_uom_unit,1,true
scenario.bom_142692,scenario.product_142692,product.product_uom_unit,1,true
scenario.bom_142693,scenario.product_142693,product.product_uom_unit,1,true
scenario.bom_142719,scenario.product_142719,product.product_uom_unit,1,true
scenario.bom_142720,scenario.product_142720,product.product_uom_unit,1,true
scenario.bom_142721,scenario.product_142721,product.product_uom_unit,1,true
scenario.bom_142722,scenario.product_142722,product.product_uom_unit,1,true
scenario.bom_142723,scenario.product_142723,product.product_uom_unit,1,true
scenario.bom_142724,scenario.product_142724,product.product_uom_unit,1,true
scenario.bom_142725,scenario.product_142725,product.product_uom_unit,1,true
scenario.bom_142726,scenario.product_142726,product.product_uom_unit,1,true
scenario.bom_142727,scenario.product_142727,product.product_uom_unit,1,true
scenario.bom_142728,scenario.product_142728,product.product_uom_unit,1,true
scenario.bom_142729,scenario.product_142729,product.product_uom_unit,1,true
scenario.bom_142730,scenario.product_142730,product.product_uom_unit,1,true
scenario.bom_142731,scenario.product_142731,product.product_uom_unit,1,true
scenario.bom_142732,scenario.product_142732,product.product_uom_unit,1,true
scenario.bom_142736,scenario.product_142736,product.product_uom_unit,1,true
scenario.bom_142737,scenario.product_142737,product.product_uom_unit,1,true
scenario.bom_142758,scenario.product_142758,product.product_uom_unit,1,true
scenario.bom_142738,scenario.product_142738,product.product_uom_unit,1,true
scenario.bom_142741,scenario.product_142741,product.product_uom_unit,1,true
scenario.bom_142742,scenario.product_142742,product.product_uom_unit,1,true
scenario.bom_142745,scenario.product_142745,product.product_uom_unit,1,true
scenario.bom_142746,scenario.product_142746,product.product_uom_unit,1,true
scenario.bom_142749,scenario.product_142749,product.product_uom_unit,1,true
scenario.bom_142750,scenario.product_142750,product.product_uom_unit,1,true
scenario.bom_142759,scenario.product_142759,product.product_uom_unit,1,true
scenario.bom_142760,scenario.product_142760,product.product_uom_unit,1,true
scenario.bom_142761,scenario.product_142761,product.product_uom_unit,1,true
scenario.bom_142762,scenario.product_142762,product.product_uom_unit,1,true
scenario.bom_142751,scenario.product_142751,product.product_uom_unit,1,true
scenario.bom_142752,scenario.product_142752,product.product_uom_unit,1,true
scenario.bom_142753,scenario.product_142753,product.product_uom_unit,1,true
scenario.bom_142754,scenario.product_142754,product.product_uom_unit,1,true
scenario.bom_142755,scenario.product_142755,product.product_uom_unit,1,true
scenario.bom_142756,scenario.product_142756,product.product_uom_unit,1,true
scenario.bom_142757,scenario.product_142757,product.product_uom_unit,1,true
scenario.bom_142763,scenario.product_142763,product.product_uom_unit,1,true
scenario.bom_142764,scenario.product_142764,product.product_uom_unit,1,true
scenario.bom_142765,scenario.product_142765,product.product_uom_unit,1,true
scenario.bom_142766,scenario.product_142766,product.product_uom_unit,1,true
scenario.bom_142767,scenario.product_142767,product.product_uom_unit,1,true
scenario.bom_142768,scenario.product_142768,product.product_uom_unit,1,true
scenario.bom_142769,scenario.product_142769,product.product_uom_unit,1,true
scenario.bom_142770,scenario.product_142770,product.product_uom_unit,1,true
scenario.bom_142771,scenario.product_142771,product.product_uom_unit,1,true
scenario.bom_142772,scenario.product_142772,product.product_uom_unit,1,true
scenario.bom_142773,scenario.product_142773,product.product_uom_unit,1,true
scenario.bom_142774,scenario.product_142774,product.product_uom_unit,1,true
scenario.bom_142775,scenario.product_142775,product.product_uom_unit,1,true
scenario.bom_142776,scenario.product_142776,product.product_uom_unit,1,true
scenario.bom_142777,scenario.product_142777,product.product_uom_unit,1,true
scenario.bom_142778,scenario.product_142778,product.product_uom_unit,1,true
scenario.bom_142779,scenario.product_142779,product.product_uom_unit,1,true
scenario.bom_142780,scenario.product_142780,product.product_uom_unit,1,true
scenario.bom_142781,scenario.product_142781,product.product_uom_unit,1,true
scenario.bom_142782,scenario.product_142782,product.product_uom_unit,1,true
scenario.bom_142783,scenario.product_142783,product.product_uom_unit,1,true
scenario.bom_142784,scenario.product_142784,product.product_uom_unit,1,true
scenario.bom_142785,scenario.product_142785,product.product_uom_unit,1,true
scenario.bom_142786,scenario.product_142786,product.product_uom_unit,1,true
scenario.bom_142787,scenario.product_142787,product.product_uom_unit,1,true
scenario.bom_142788,scenario.product_142788,product.product_uom_unit,1,true
scenario.bom_142789,scenario.product_142789,product.product_uom_unit,1,true
scenario.bom_142790,scenario.product_142790,product.product_uom_unit,1,true
scenario.bom_142791,scenario.product_142791,product.product_uom_unit,1,true
scenario.bom_142792,scenario.product_142792,product.product_uom_unit,1,true
scenario.bom_142793,scenario.product_142793,product.product_uom_unit,1,true
scenario.bom_142794,scenario.product_142794,product.product_uom_unit,1,true
scenario.bom_142795,scenario.product_142795,product.product_uom_unit,1,true
scenario.bom_142796,scenario.product_142796,product.product_uom_unit,1,true
scenario.bom_142797,scenario.product_142797,product.product_uom_unit,1,true
scenario.bom_142798,scenario.product_142798,product.product_uom_unit,1,true
scenario.bom_142799,scenario.product_142799,product.product_uom_unit,1,true
scenario.bom_142800,scenario.product_142800,product.product_uom_unit,1,true
scenario.bom_142801,scenario.product_142801,product.product_uom_unit,1,true
scenario.bom_142802,scenario.product_142802,product.product_uom_unit,1,true
scenario.bom_142803,scenario.product_142803,product.product_uom_unit,1,true
scenario.bom_142804,scenario.product_142804,product.product_uom_unit,1,true
scenario.bom_142805,scenario.product_142805,product.product_uom_unit,1,true
scenario.bom_142806,scenario.product_142806,product.product_uom_unit,1,true
scenario.bom_142807,scenario.product_142807,product.product_uom_unit,1,true
scenario.bom_142808,scenario.product_142808,product.product_uom_unit,1,true
scenario.bom_142809,scenario.product_142809,product.product_uom_unit,1,true
scenario.bom_142810,scenario.product_142810,product.product_uom_unit,1,true
scenario.bom_142811,scenario.product_142811,product.product_uom_unit,1,true
scenario.bom_142812,scenario.product_142812,product.product_uom_unit,1,true
scenario.bom_142813,scenario.product_142813,product.product_uom_unit,1,true
scenario.bom_142814,scenario.product_142814,product.product_uom_unit,1,true
